Restaurant name,Neighborhood,Borough,Median Household Income,Neighborhood Latitude,Neighborhood Longitude,Pop./km2,Competitors,Venue Category,Venue Latitude,Venue Longitude
Extra Fancy_2396,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Extra Fancy,Seafood Restaurant,40.714428855171924,-73.95782167383251
Rabbithole_2397,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Rabbithole,American Restaurant,40.71225821376743,-73.9627964322234
Birds of a Feather_2398,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Birds of a Feather,Chinese Restaurant,40.71426224260337,-73.96057226233967
Meadowsweet_2399,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Meadowsweet,Mediterranean Restaurant,40.71035245392043,-73.96326363144188
Maison Premiere_2400,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Maison Premiere,Seafood Restaurant,40.714239150179246,-73.96151182840691
Lighthouse_2401,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Lighthouse,New American Restaurant,40.7107830177268,-73.95370438110912
Wei Williamsburg_2402,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Wei Williamsburg,Chinese Restaurant,40.71067589705568,-73.95403239442537
Tikka Indian Grill_2403,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Tikka Indian Grill,Indian Restaurant,40.71434305888687,-73.96090327883887
Dokebi_2404,South Side,Brooklyn,61381.0,40.71086147265064,-73.95800095153331,14153.791939373066,Dokebi,Korean Restaurant,40.714185631114006,-73.96033203612464
McDonald's_718,Springfield Gardens,Queens,57813.625,40.66623049036858,-73.76042092682287,8803.967071397698,McDonald's,Fast Food Restaurant,40.66522819682168,-73.75613048672676
Butterflies_719,Springfield Gardens,Queens,57813.625,40.66623049036858,-73.76042092682287,8803.967071397698,Butterflies,Chinese Restaurant,40.663410641391074,-73.76444928627939
Siam Square_2405,Spuyten Duyvil,Bronx,67534.0,40.88139497727086,-73.91719048210393,14353.379074112518,Siam Square,Thai Restaurant,40.8787962348852,-73.91670090763066
The Smokehouse_720,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,The Smokehouse,Caribbean Restaurant,40.69206164216117,-73.76123448080502
jamaican flavors_721,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,jamaican flavors,Caribbean Restaurant,40.69142022601328,-73.76245200083865
Popeyes Louisiana Kitchen_722,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,Popeyes Louisiana Kitchen,Fast Food Restaurant,40.691046475716604,-73.76225093358656
Burger King_723,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,Burger King,Fast Food Restaurant,40.693077,-73.757082
Panda Chinese Restaurant_724,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,Panda Chinese Restaurant,Chinese Restaurant,40.693559321613336,-73.7555283081094
Fah Mas_725,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,Fah Mas,Caribbean Restaurant,40.69579052646841,-73.76164174702575
Crown Fried Chicken_726,St. Albans,Queens,57813.625,40.6944453852236,-73.75867603727717,8803.967071397698,Crown Fried Chicken,Southern / Soul Food Restaurant,40.691949733145506,-73.76201265873006
Beso_2406,St. George,Staten Island,48439.0,40.6449815710044,-74.07935312512797,2946.1961919978703,Beso,Tapas Restaurant,40.64330638739739,-74.07650808873225
Enoteca Maria_2407,St. George,Staten Island,48439.0,40.6449815710044,-74.07935312512797,2946.1961919978703,Enoteca Maria,Italian Restaurant,40.64194106346249,-74.07732026660736
Marie's 2_2408,St. George,Staten Island,48439.0,40.6449815710044,-74.07935312512797,2946.1961919978703,Marie's 2,Italian Restaurant,40.642176,-74.076669
The Gavel Grill_2409,St. George,Staten Island,48439.0,40.6449815710044,-74.07935312512797,2946.1961919978703,The Gavel Grill,American Restaurant,40.64215661208458,-74.07667388544122
Chang Noi Thai_2410,St. George,Staten Island,48439.0,40.6449815710044,-74.07935312512797,2946.1961919978703,Chang Noi Thai,Thai Restaurant,40.643639,-74.077919
Lakruwana_2411,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Lakruwana,Sri Lankan Restaurant,40.62565357848064,-74.07517362940577
Bay House Bistro_2412,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Bay House Bistro,Asian Restaurant,40.627827154011285,-74.07624426687075
Campo Bello Restaurante_2413,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Campo Bello Restaurante,Spanish Restaurant,40.624462968084046,-74.07965238636667
Vida_2414,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Vida,Restaurant,40.6287227080684,-74.07980203628541
El Patron Restaurant & Lounge Inc._2415,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,El Patron Restaurant & Lounge Inc.,Mexican Restaurant,40.62915418246783,-74.0765410094147
Surf Restaurant_2416,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Surf Restaurant,New American Restaurant,40.629149648637636,-74.0735073394264
Gringos_2417,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Gringos,Mexican Restaurant,40.62873279259409,-74.07370508191934
McDonald's_2418,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,McDonald's,Fast Food Restaurant,40.62994715715155,-74.07640770077704
Errigos_2419,Stapleton,Staten Island,56462.0,40.626927625381754,-74.07790192660066,2946.1961919978703,Errigos,Italian Restaurant,40.630459,-74.076767
Boston Market_299,Starrett City,Brooklyn,51867.85106382979,40.64758905230874,-73.87936970045875,14153.791939373066,Boston Market,American Restaurant,40.64725,-73.88255
Golden Krust Caribbean Bakery and Grill_300,Starrett City,Brooklyn,51867.85106382979,40.64758905230874,-73.87936970045875,14153.791939373066,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,40.64700290282278,-73.88348879657345
China Star_301,Starrett City,Brooklyn,51867.85106382979,40.64758905230874,-73.87936970045875,14153.791939373066,China Star,Chinese Restaurant,40.64705480105868,-73.8836894007988
Central Lounge_2420,Steinway,Queens,60618.0,40.7759230156429,-73.90228960391673,8803.967071397698,Central Lounge,Sushi Restaurant,40.77602483952638,-73.90271947865122
Kumo_2421,Steinway,Queens,60618.0,40.7759230156429,-73.90228960391673,8803.967071397698,Kumo,Sushi Restaurant,40.7735629683215,-73.90710895655883
Alba's Pizza & Restaurant_2422,Steinway,Queens,60618.0,40.7759230156429,-73.90228960391673,8803.967071397698,Alba's Pizza & Restaurant,Italian Restaurant,40.77385470721392,-73.90754800014521
Oishii Sushi_2423,Steinway,Queens,60618.0,40.7759230156429,-73.90228960391673,8803.967071397698,Oishii Sushi,Japanese Restaurant,40.7737793996984,-73.90738877093472
Don Pollo II_2424,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Don Pollo II,Peruvian Restaurant,40.740049127070606,-73.92376298045316
Fish House_2425,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Fish House,Seafood Restaurant,40.74032204113153,-73.92314173140358
I Love Paraguay_2426,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,I Love Paraguay,South American Restaurant,40.7410872670574,-73.92149020353071
SoleLuna_2427,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,SoleLuna,Italian Restaurant,40.7440962823303,-73.92412726169988
La Pollera Colorada_2428,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,La Pollera Colorada,South American Restaurant,40.740246916058155,-73.92341896737977
Tropical Restaurant_2429,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Tropical Restaurant,Restaurant,40.737414061585,-73.9296089614148
Ten Full Chinese_2430,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Ten Full Chinese,Chinese Restaurant,40.74000627173716,-73.9250860394811
Natural Tofu_2431,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Natural Tofu,Korean Restaurant,40.74354919866117,-73.92413095816286
Tangra Fusion_2432,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Tangra Fusion,Chinese Restaurant,40.744235943684586,-73.92497559549653
La Hoguera Paisa_2433,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,La Hoguera Paisa,Latin American Restaurant,40.74361471814285,-73.92385086044575
Harmony Terrace_2434,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Harmony Terrace,Romanian Restaurant,40.740425801711005,-73.92391770816543
McDonald's_2435,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,McDonald's,Fast Food Restaurant,40.74349150193048,-73.92686247825628
Dazie's Restaurant_2436,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Dazie's Restaurant,Italian Restaurant,40.74402515777921,-73.92460868195631
China Garden_2437,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,China Garden,Chinese Restaurant,40.74196662199372,-73.92571912532209
Mario's Restautant_2438,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Mario's Restautant,Italian Restaurant,40.741402154684074,-73.92177087585326
Mi Nuevo Rancho_2439,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,Mi Nuevo Rancho,Mexican Restaurant,40.74125571397621,-73.92119918171072
iloveparaguay_2440,Sunnyside,Queens,61736.0,40.74017628351925,-73.92691617561577,8803.967071397698,iloveparaguay,South American Restaurant,40.741163449131285,-73.92147922716175
The RoadHouse_2441,Sunnyside,Queens,61736.0,40.61276015756489,-74.0971255217853,8803.967071397698,The RoadHouse,American Restaurant,40.6135323538813,-74.10081376814347
Don Pollo II_2442,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Don Pollo II,Peruvian Restaurant,40.740049127070606,-73.92376298045316
Fish House_2443,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Fish House,Seafood Restaurant,40.74032204113153,-73.92314173140358
I Love Paraguay_2444,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,I Love Paraguay,South American Restaurant,40.7410872670574,-73.92149020353071
SoleLuna_2445,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,SoleLuna,Italian Restaurant,40.7440962823303,-73.92412726169988
La Pollera Colorada_2446,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,La Pollera Colorada,South American Restaurant,40.740246916058155,-73.92341896737977
Tropical Restaurant_2447,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Tropical Restaurant,Restaurant,40.737414061585,-73.9296089614148
Ten Full Chinese_2448,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Ten Full Chinese,Chinese Restaurant,40.74000627173716,-73.9250860394811
Natural Tofu_2449,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Natural Tofu,Korean Restaurant,40.74354919866117,-73.92413095816286
Tangra Fusion_2450,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Tangra Fusion,Chinese Restaurant,40.744235943684586,-73.92497559549653
La Hoguera Paisa_2451,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,La Hoguera Paisa,Latin American Restaurant,40.74361471814285,-73.92385086044575
Harmony Terrace_2452,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Harmony Terrace,Romanian Restaurant,40.740425801711005,-73.92391770816543
McDonald's_2453,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,McDonald's,Fast Food Restaurant,40.74349150193048,-73.92686247825628
Dazie's Restaurant_2454,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Dazie's Restaurant,Italian Restaurant,40.74402515777921,-73.92460868195631
China Garden_2455,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,China Garden,Chinese Restaurant,40.74196662199372,-73.92571912532209
Mario's Restautant_2456,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Mario's Restautant,Italian Restaurant,40.741402154684074,-73.92177087585326
Mi Nuevo Rancho_2457,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,Mi Nuevo Rancho,Mexican Restaurant,40.74125571397621,-73.92119918171072
iloveparaguay_2458,Sunnyside,Staten Island,61736.0,40.74017628351925,-73.92691617561577,2946.1961919978703,iloveparaguay,South American Restaurant,40.741163449131285,-73.92147922716175
The RoadHouse_2459,Sunnyside,Staten Island,61736.0,40.61276015756489,-74.0971255217853,2946.1961919978703,The RoadHouse,American Restaurant,40.6135323538813,-74.10081376814347
The Alcove_727,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,The Alcove,American Restaurant,40.74592873256032,-73.91526311066849
Quaint_728,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Quaint,American Restaurant,40.74647286639148,-73.91767918860751
Saffron Garden_729,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Saffron Garden,Indian Restaurant,40.74655397129589,-73.9177381667934
FUYU Ramen_730,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,FUYU Ramen,Ramen Restaurant,40.74320742498833,-73.91808035474871
Souk El Shater_731,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Souk El Shater,Middle Eastern Restaurant,40.74360543442258,-73.92125264644531
Mangal Kebab_732,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Mangal Kebab,Turkish Restaurant,40.742782104581956,-73.91800428278253
Takesushi_733,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Takesushi,Sushi Restaurant,40.74409055369966,-73.92235338862658
TJ Asian Bistro_734,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,TJ Asian Bistro,Sushi Restaurant,40.74611809436236,-73.91356787711905
Sik Gaek_735,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Sik Gaek,Korean Restaurant,40.7433217090566,-73.9153360823082
Tito Rad's Grill & Restaurant_736,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Tito Rad's Grill & Restaurant,Filipino Restaurant,40.742477453095105,-73.91558378934859
Oki Japanese Restaurant_737,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Oki Japanese Restaurant,Japanese Restaurant,40.743311795775135,-73.91904142185977
Golden Wok_738,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Golden Wok,Chinese Restaurant,40.74525120569879,-73.92144996734305
dawa's_739,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,dawa's,Himalayan Restaurant,40.745963250647286,-73.9126985292164
Dumplings & Things_740,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Dumplings & Things,Asian Restaurant,40.74239519326835,-73.91884509186805
Riko_741,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Riko,Peruvian Restaurant,40.74230184052353,-73.91888718829112
Côté Soleil_742,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Côté Soleil,French Restaurant,40.7460599003281,-73.9139286188667
I Am Thai Restaurant_743,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,I Am Thai Restaurant,Thai Restaurant,40.7445497963552,-73.91519565611054
Pelicana Chicken_744,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Pelicana Chicken,Korean Restaurant,40.74262038244363,-73.91775021791345
Ariyoshi Japanese Restaurant_745,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Ariyoshi Japanese Restaurant,Japanese Restaurant,40.74391412155101,-73.92296947797091
Bliss 46 Bistro_746,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Bliss 46 Bistro,French Restaurant,40.74357871442717,-73.91872846910171
Turkish Grill_747,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Turkish Grill,Turkish Restaurant,40.74365685946412,-73.92219657184725
The Copper Kettle Bar & Restaurant_748,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,The Copper Kettle Bar & Restaurant,American Restaurant,40.745980916018375,-73.91342705080986
El Rey Del Taco_749,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,El Rey Del Taco,Mexican Restaurant,40.744448700493024,-73.91529852693677
Thai Diva Cuisine_750,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Thai Diva Cuisine,Thai Restaurant,40.74145191465704,-73.91904537430251
Cafe 52_751,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Cafe 52,Latin American Restaurant,40.744183864839684,-73.9126421019535
Romanian Garden_752,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Romanian Garden,Romanian Restaurant,40.74515473535058,-73.92079312766995
Doma_753,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Doma,Korean Restaurant,40.744170986038206,-73.92319233354881
Chihuahua Mexican Restaurant & Cantina_754,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Chihuahua Mexican Restaurant & Cantina,Mexican Restaurant,40.7425291338463,-73.91788896731998
Esan Thai_755,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Esan Thai,Thai Restaurant,40.74603248373461,-73.9126743651819
Tibetan Dumpling Cafe_756,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Tibetan Dumpling Cafe,Asian Restaurant,40.74276036790294,-73.91557564847503
Los Pollos Limenos_757,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Los Pollos Limenos,Peruvian Restaurant,40.741442828033406,-73.91900451214724
Arriba Arriba_758,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Arriba Arriba,Mexican Restaurant,40.74394412866845,-73.92358870777154
Boston Market_759,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Boston Market,American Restaurant,40.74308141349565,-73.91467908028064
Kabayan Authentic Filipino Cuisine_760,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Kabayan Authentic Filipino Cuisine,Filipino Restaurant,40.74248287170926,-73.91548224749289
Payag Filipino Restaurant_761,Sunnyside Gardens,Queens,57813.625,40.74565180608076,-73.91819286431682,8803.967071397698,Payag Filipino Restaurant,Filipino Restaurant,40.74412689054018,-73.91272002581037
La Isla Cuchifritos_302,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,La Isla Cuchifritos,Latin American Restaurant,40.64524495461266,-74.01019971163103
Tacos Matamoros_303,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,Tacos Matamoros,Mexican Restaurant,40.647747912107135,-74.0076210667068
La Brasa Peruana_304,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,La Brasa Peruana,Latin American Restaurant,40.646963796018795,-74.0084431205736
Cafe Lore_305,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,Cafe Lore,Italian Restaurant,40.64842691863602,-74.01021480560303
Ricos Tacos_306,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,Ricos Tacos,Mexican Restaurant,40.644426211291815,-74.01070548851419
International Restaurant_307,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,International Restaurant,Latin American Restaurant,40.648354153951686,-74.00708640459607
Tulcingo Restaurant_308,Sunset Park,Brooklyn,51867.85106382979,40.64510294925429,-74.01031618527784,14153.791939373066,Tulcingo Restaurant,Mexican Restaurant,40.641949446300465,-74.01367758849051
Felidia_510,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Felidia,Italian Restaurant,40.76026719652006,-73.96527741724208
Rosa Mexicano_511,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Rosa Mexicano,Mexican Restaurant,40.758956,-73.962724
Muscle Maker Grill_512,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Muscle Maker Grill,American Restaurant,40.75990204498669,-73.96488282563628
Chola Eclectic Indian Cuisine_513,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Chola Eclectic Indian Cuisine,Indian Restaurant,40.76033870460851,-73.96578518975763
Adyar Anand Bhavan_514,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Adyar Anand Bhavan,Indian Restaurant,40.75934645081527,-73.96243393421173
Sasabune Express_515,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Sasabune Express,Sushi Restaurant,40.760263279396774,-73.96311746508297
Neary's_516,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Neary's,Restaurant,40.758461019038954,-73.96340048686271
Bistro Vendome_517,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Bistro Vendome,French Restaurant,40.75911454459661,-73.96169818030543
Luscious Thai_518,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Luscious Thai,Thai Restaurant,40.760480196767055,-73.96162673932669
Under The Bridge_519,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Under The Bridge,Greek Restaurant,40.75957722003936,-73.96196937626222
Anassa Taverna_520,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Anassa Taverna,Mediterranean Restaurant,40.76209940292696,-73.96596404830188
Land Of Plenty_521,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Land Of Plenty,Szechuan Restaurant,40.76069209825678,-73.9666620391526
Scalinatella_522,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Scalinatella,Italian Restaurant,40.762761445552506,-73.96556629404492
Roy's Fish and Sushi Market_523,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Roy's Fish and Sushi Market,Seafood Restaurant,40.76177757301895,-73.96038722165208
amata_524,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,amata,Italian Restaurant,40.759236252912224,-73.96751482131353
Mr. Chow_525,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Mr. Chow,Chinese Restaurant,40.75870286859655,-73.96455191801327
Moti Mahal Delux_526,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Moti Mahal Delux,Indian Restaurant,40.76209761945207,-73.96028513480461
Areppas_527,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Areppas,Latin American Restaurant,40.76033373504638,-73.96743432455166
Dawat_528,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Dawat,Indian Restaurant,40.76053721892189,-73.96652613958597
"Lips Drag Queen Show Palace, Restaurant & Bar_529",Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,"Lips Drag Queen Show Palace, Restaurant & Bar",American Restaurant,40.759226399999996,-73.9669343
Isle of Capri_530,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Isle of Capri,Italian Restaurant,40.76280660337758,-73.9657941312708
Paname_531,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Paname,French Restaurant,40.758787861707276,-73.96577718859885
Sushi Seki UES_532,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Sushi Seki UES,Sushi Restaurant,40.761844267988,-73.96041193924856
Sutton Inn_533,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Sutton Inn,American Restaurant,40.75665315495736,-73.96484669560901
juice press_534,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,juice press,Vegetarian / Vegan Restaurant,40.7634671312426,-73.96512169599512
El Rey Del Sabor_535,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,El Rey Del Sabor,Mexican Restaurant,40.762265355157865,-73.96627453823102
Angkor Cambodian Bistro NYC_536,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Angkor Cambodian Bistro NYC,Cambodian Restaurant,40.762470937863434,-73.95910271617652
Ravagh Persian Grill_537,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,Ravagh Persian Grill,Persian Restaurant,40.76178422133652,-73.96044293856625
One Lenox_538,Sutton Place,Manhattan,76935.85714285714,40.760280331313744,-73.96355614094303,26482.390995670994,One Lenox,Restaurant,40.76093860472244,-73.96117140149255
Muscle Maker Grill_2460,Throgs Neck,Bronx,67549.0,40.815109258040046,-73.81635002158441,14353.379074112518,Muscle Maker Grill,American Restaurant,40.819391233745925,-73.81729767562672
Green Dragon_2461,Throgs Neck,Bronx,67549.0,40.815109258040046,-73.81635002158441,14353.379074112518,Green Dragon,Asian Restaurant,40.81887820776004,-73.81679306899113
Tosca Marquee_2462,Throgs Neck,Bronx,67549.0,40.815109258040046,-73.81635002158441,14353.379074112518,Tosca Marquee,Italian Restaurant,40.819222257989786,-73.81760066505247
Hawaii Chinese Kitchen_2463,Throgs Neck,Bronx,67549.0,40.815109258040046,-73.81635002158441,14353.379074112518,Hawaii Chinese Kitchen,Chinese Restaurant,40.818632524957096,-73.8168725526981
Taqueria El Gallo Azteca_852,Tompkinsville,Staten Island,66764.2,40.637316067110326,-74.08055351790115,2946.1961919978703,Taqueria El Gallo Azteca,Mexican Restaurant,40.63840151780653,-74.07867819070816
Golden Krust Caribbean Bakery and Grill_853,Tompkinsville,Staten Island,66764.2,40.637316067110326,-74.08055351790115,2946.1961919978703,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,40.637910999999995,-74.076474
