Neighborhood,Borough,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Pop./km2,Median Household Income
Belmont,Bronx,40.85727710073896,-73.88845196134805,Ann & Tony's - An Original Arthur Avenue Restaurant,40.855704465427415,-73.88744918407677,Italian Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Pasquale Riggaletto's,40.853744601208376,-73.88926386660914,Italian Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,David Greco's Arthur Avenue Trattoria,40.854031511759736,-73.8888783231494,Italian Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Clinton Hall,40.857304458110725,-73.8858122629058,American Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Çka Ka Qëllu,40.853835,-73.888021,Eastern European Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Blue Mediterranean,40.854737458195316,-73.88818989478567,Mediterranean Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,San Gennaro Ristorante,40.85403923870889,-73.8888600546815,Italian Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Sake II,40.854265084267205,-73.88461563532414,Japanese Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Kasike Mofongo House,40.8599293695359,-73.89317656303486,Spanish Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Chipotle Mexican Grill,40.8603345880821,-73.89050734400827,Mexican Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Arthur Avenue Cafe,40.854068317744066,-73.8888375888388,Italian Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Fiesta Bar & Restaurant,40.857323874301535,-73.89079016503416,Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Bernie's Fish 'N' Chips And Restaurant,40.858054633333346,-73.89092347142856,Southern / Soul Food Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,JJ Restaurant Sport Bar,40.854349,-73.891077,Spanish Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,548 Gourmet Deli & Grocery,40.85395265100937,-73.8905317803788,Restaurant,14353.379074112518,
Belmont,Bronx,40.85727710073896,-73.88845196134805,Oriental House,40.85392089865056,-73.89074997188797,Chinese Restaurant,14353.379074112518,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,il Colosseo,40.612220535596755,-73.9974361996248,Italian Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Tenzan,40.6152654172336,-73.99404636075738,Sushi Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Hot Spot Nabe,40.61513,-73.994582,Shabu-Shabu Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Dai Wah Yummy City,40.614764197333116,-73.99474180072887,Chinese Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,18 Hipot,40.609240536607906,-74.00020677029488,Hotpot Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Wasabi,40.61471806237967,-73.99475137197847,Sushi Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Hua Du Food Processing,40.612213,-73.99681899999999,Dumpling Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,C & C Catering Service,40.61210996474057,-73.99710636755573,American Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Villa Fiorita,40.61178700836967,-73.99772614875896,Italian Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Great Wall Restaurant,40.612799841729924,-73.99781796802598,Chinese Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Panda Chinese Restaurant,40.61140436255104,-73.99105765689987,Chinese Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Dragon Garden,40.610050543167524,-73.9995510484367,Chinese Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Pho 18 Ave,40.615372842644895,-73.99402295473865,Vietnamese Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,潮鍋,40.609275817871094,-74.00007629394531,Hotpot Restaurant,11950.0,
Bensonhurst,Brooklyn,40.61100890202044,-73.99517998380729,Tong Xin Hot Pot Inc,40.615396999999994,-73.994201,Asian Restaurant,11950.0,
Blissville,Queens,40.73725071694497,-73.93244235260178,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant,8803.967071397698,
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Rucola,40.6856594064384,-73.98576926297605,Italian Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Rice & Miso,40.68463349074915,-73.98376848576049,Japanese Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Bedouin Tent,40.686935999999996,-73.98446899999999,Middle Eastern Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Taiki,40.684500081980595,-73.98378319112615,Sushi Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Building on Bond,40.686501872722566,-73.98515046129243,American Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Xifu Food,40.688027000000005,-73.982088,Chinese Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Masala Grill,40.68554017378092,-73.98120188318653,Indian Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Grand Army,40.688329391376335,-73.98661169070165,Seafood Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Bacchus Bistro & Wine Bar,40.68686961613378,-73.98446509590364,French Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,French Louie,40.68805616208543,-73.98815885880983,French Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Charm Kao,40.68944494780535,-73.98658454418181,Thai Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Clawdaddy’s,40.68538235441328,-73.98063897463493,Cajun / Creole Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Bijan's,40.68805324104734,-73.98673996218325,Middle Eastern Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Chipotle Mexican Grill,40.6899125,-73.9839628,Mexican Restaurant,12775.0,84945.0
Boerum Hill,Brooklyn,40.68568291209144,-73.98374824115798,Halal Intl,40.684529731361415,-73.97867261311359,Halal Restaurant,12775.0,84945.0
Borough Park,Brooklyn,40.633130512758015,-73.99049823044811,Orchidea,40.63652814177666,-73.99415664065668,American Restaurant,19855.0,35754.0
Borough Park,Brooklyn,40.633130512758015,-73.99049823044811,Sub express,40.63298378888157,-73.99421568998389,Fast Food Restaurant,19855.0,35754.0
Borough Park,Brooklyn,40.633130512758015,-73.99049823044811,Spoons,40.634363800193256,-73.99262437157971,Restaurant,19855.0,35754.0
Briarwood,Queens,40.71093547252271,-73.81174822458634,McDonald's,40.713037,-73.812779,Fast Food Restaurant,7647.0,58564.0
Briarwood,Queens,40.71093547252271,-73.81174822458634,El Palacio del Taco,40.709699573017424,-73.8075103773224,Mexican Restaurant,7647.0,58564.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Georgian House in NYC,40.57663644798205,-73.96723778621238,Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Beyti Turkish Kebab,40.57725621107341,-73.96273041029377,Mediterranean Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Cafe At Your Mother-in-Law,40.57757524231774,-73.96344895612155,Korean Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Cafe Euroasia,40.577451780074064,-73.9614209929464,Eastern European Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Sachiko Sushi,40.576379530336716,-73.96579665839249,Sushi Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Skovorodka,40.57785097056201,-73.96096839229678,Russian Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,The National,40.57699238667643,-73.96487048242537,Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Tatiana Cafe,40.574914,-73.9627,Eastern European Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Umi Japanese Cuisine,40.57660875217304,-73.96666710268829,Sushi Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Tatiana Restaurant,40.57510778304359,-73.96158112357719,Russian Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Wendy's,40.577883101078065,-73.96083749519805,Fast Food Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Vis à Vis,40.575470783909594,-73.96910308656875,Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Volna Café,40.57499280167667,-73.96275752289714,Russian Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Домашняя кухня,40.577325505088474,-73.96214748992055,Eastern European Restaurant,14153.791939373066,30872.0
Brighton Beach,Brooklyn,40.57682506566604,-73.96509448785335,Popeyes Louisiana Kitchen,40.57799915412583,-73.96031417008719,Fast Food Restaurant,14153.791939373066,30872.0
Broadway Junction,Brooklyn,40.67786104769531,-73.90331684852598,Golden Krust Caribbean Bakery and Grill,40.67657141269505,-73.90050152908708,Caribbean Restaurant,14153.791939373066,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,F & J Pine Tavern,40.848765529655324,-73.86224195555774,Italian Restaurant,14353.379074112518,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,El Acatlan,40.85428654133308,-73.86671299253679,Mexican Restaurant,14353.379074112518,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,Peking Kitchen,40.854461551789434,-73.866608159803,Chinese Restaurant,14353.379074112518,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,Cafe Colonial,40.852494795898345,-73.86765418322204,Spanish Restaurant,14353.379074112518,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,The Pines,40.8488225923249,-73.86215332866831,Italian Restaurant,14353.379074112518,
Bronxdale,Bronx,40.85272297633017,-73.86172577555115,Burektorja Dukagjini,40.85447990842789,-73.86541171889681,Eastern European Restaurant,14353.379074112518,
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Sushi Gallery,40.69759512293347,-73.99323607647035,Sushi Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Iron Chef House,40.697405738767394,-73.99256031665584,Japanese Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Saketumi Asian Bistro,40.694909513391174,-73.99457785175119,Asian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Lantern Thai Kitchen,40.69516848345413,-73.99562112798172,Thai Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Hanco's,40.69462392048658,-73.99345733338255,Vietnamese Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Heights Falafel,40.69844634300942,-73.99250785148237,Falafel Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Chipotle Mexican Grill,40.69434930755161,-73.99183062392524,Mexican Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Ozu Japanese Cuisine & Lounge,40.697513,-73.993369,Asian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,B.GOOD,40.694696696070686,-73.99380026153257,Fast Food Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,River Deli,40.693713210456345,-73.99843526257156,Italian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Henry's End,40.69960958452727,-73.99198347062159,New American Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Noodle Pudding,40.69971472420424,-73.99176882165305,Italian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Jack the Horse Tavern,40.699939665968046,-73.99363890600424,American Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Pinto,40.694758432958814,-73.994280065657,Thai Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Curry Heights,40.693572238281405,-73.99226545349896,Indian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Kogane,40.69852472195026,-73.99245261782887,Ramen Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Tutt Cafe,40.700285330487034,-73.99342158586799,Middle Eastern Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Teresa's Restaurant,40.69523887631173,-73.9960558355363,Eastern European Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Heights Cafe,40.695200824137935,-73.99589275866926,American Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Bevacco,40.69934693656375,-73.99213688652104,Italian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Asya Indian Restaurant,40.699607,-73.99211,Indian Restaurant,14153.791939373066,105398.0
Brooklyn Heights,Brooklyn,40.69586372272408,-73.99378225496423,Fortune House,40.698411434008214,-73.99254201285271,Chinese Restaurant,14153.791939373066,105398.0
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,Tropical Coffee Shop,40.66583076337358,-73.9099843178323,Spanish Restaurant,17172.0,
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,Checkers,40.663216311030425,-73.90933962198693,Restaurant,17172.0,
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,Wah Yung Chinese Food,40.6642333013692,-73.90966415405273,Chinese Restaurant,17172.0,
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,McDonald's,40.66209247094602,-73.91558775836715,Fast Food Restaurant,17172.0,
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,Tropical Coffe Shop,40.665604832950976,-73.9144165607695,Restaurant,17172.0,
Brownsville,Brooklyn,40.66394994339755,-73.91023536176606,Stumpy's Spot,40.66236,-73.91533000000001,Caribbean Restaurant,17172.0,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Sanma Japanese Restaurant,40.611809738369004,-74.15874947034513,Sushi Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Empire East Richmond Ave,40.61197242132444,-74.15746278082396,Thai Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Chili's Grill & Bar,40.61178867365598,-74.15934151827139,Tex-Mex Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Sapporo Sushi,40.60797638050071,-74.16345242968946,Japanese Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Empire East,40.611896,-74.157533,Chinese Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,Applebee's Grill + Bar,40.61267346,-74.15881931,American Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,China House,40.61197917,-74.159375,Chinese Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,McDonald's,40.60777788860167,-74.16286937892438,Fast Food Restaurant,2946.1961919978703,
Bulls Head,Staten Island,40.6095918004203,-74.15940948657122,8 Morgan Lane Pool Club,40.612604518719436,-74.16260314781822,Italian Restaurant,2946.1961919978703,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Maite,40.699091138836756,-73.92683757307063,Latin American Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Taqueria Sofia,40.700242399003116,-73.92557513834751,Mexican Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Le Garage,40.69931158121694,-73.92659110766273,French Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Millie’s Cuban Cafe,40.700369664944354,-73.92504992672629,Cuban Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,El Kucho,40.700668825102774,-73.92564108956802,Mexican Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Carmenta’s,40.70132032463688,-73.92678265951356,Italian Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,El Sol de Cholula,40.70006646344653,-73.92454789927581,Mexican Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Sol Sips,40.699135,-73.92251,Vegetarian / Vegan Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Taqueria Santa Fe,40.70043840744845,-73.92070041822765,Mexican Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,BK Jani,40.702237316662774,-73.92417838872495,Pakistani Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,Hartbreakers,40.701693553703976,-73.92300040417325,Vegetarian / Vegan Restaurant,19653.0,
Bushwick,Brooklyn,40.69811611017901,-73.92525797487045,The Hart Bar,40.696319782273505,-73.93009967247858,American Restaurant,19653.0,
